date,time,city,temperature,humidity,wind_speed,pressure,rainfall,uv_index,air_quality
2025-04-27,18:00,Delhi,28.1,55,3.8,1016.3,0.0,0,146
2025-04-27,19:00,Bangalore,28.3,58,8.0,1008.4,0.0,0,71
2025-04-27,20:00,Chennai,29.3,56,5.5,1019.5,0.0,0,110
2025-04-27,21:00,Hyderabad,27.9,49,8.6,1015.7,0.0,0,92
2025-04-27,22:00,Mumbai,28.3,58,7.6,1012.4,0.0,0,96
2025-04-27,23:00,Delhi,23.5,48,3.3,1015.6,0.0,0,152
2025-04-28,00:00,Bangalore,22.7,71,7.0,1011.9,0.0,0,76
2025-04-28,01:00,Chennai,27.3,66,7.7,1013.6,0.0,0,69
2025-04-28,02:00,Hyderabad,30.0,52,6.1,1013.5,0.0,0,63
2025-04-28,03:00,Mumbai,28.2,73,4.6,1014.4,0.0,0,102
2025-04-28,04:00,Delhi,27.1,51,4.6,1011.4,0.0,0,147
2025-04-28,05:00,Bangalore,28.6,67,13.6,1013.1,0.0,0,56
2025-04-28,06:00,Chennai,34.9,68,7.1,1010.2,0.0,0,70
2025-04-28,07:00,Hyderabad,35.8,48,9.8,1008.3,0.0,1,85
2025-04-28,08:00,Mumbai,36.8,58,5.3,1010.7,0.0,3,103
2025-04-28,09:00,Delhi,33.8,42,7.5,1011.5,0.0,6,151
2025-04-28,10:00,Bangalore,33.5,59,8.0,1008.1,0.0,7,65
2025-04-28,11:00,Chennai,36.9,58,6.6,1009.9,0.0,8,63
2025-04-28,12:00,Hyderabad,37.2,47,8.7,1005.4,0.0,11,83
2025-04-28,13:00,Mumbai,35.9,61,8.6,1004.3,0.0,9,77
2025-04-28,14:00,Delhi,33.4,43,6.7,1008.2,0.0,7,149
2025-04-28,15:00,Bangalore,31.5,59,6.3,1009.1,0.0,4,61
2025-04-28,16:00,Chennai,34.8,71,0.4,1012.4,0.0,3,67
2025-04-28,17:00,Hyderabad,34.4,50,7.4,1012.7,0.0,1,94
2025-04-28,18:00,Mumbai,32.7,67,7.9,1015.0,0.0,0,103
2025-04-28,19:00,Delhi,25.8,40,8.5,1012.1,0.0,0,162
2025-04-28,20:00,Bangalore,21.3,68,7.9,1014.2,0.0,0,88
2025-04-28,21:00,Chennai,28.2,76,14.1,1015.1,0.0,0,49
2025-04-28,22:00,Hyderabad,29.3,62,7.1,1008.2,0.0,0,59
2025-04-28,23:00,Mumbai,25.5,67,5.5,1022.2,0.0,0,93
2025-04-29,00:00,Delhi,23.4,56,8.2,1013.0,0.0,0,127
2025-04-29,01:00,Bangalore,22.7,71,7.8,1012.0,0.0,0,59
2025-04-29,02:00,Chennai,29.1,67,10.5,1015.6,0.0,0,73
2025-04-29,03:00,Hyderabad,30.9,60,11.3,1007.1,0.0,0,91
2025-04-29,04:00,Mumbai,31.3,80,5.4,1020.1,0.0,0,87
2025-04-29,05:00,Delhi,28.5,38,8.4,1017.1,0.0,0,145
2025-04-29,06:00,Bangalore,29.6,55,7.7,1013.9,0.0,0,59
2025-04-29,07:00,Chennai,37.0,58,4.9,1012.2,0.0,1,78
2025-04-29,08:00,Hyderabad,38.1,47,5.9,1008.9,0.0,3,81
2025-04-29,09:00,Mumbai,36.2,65,4.6,1011.2,0.0,4,100
2025-04-29,10:00,Delhi,32.6,48,5.9,1010.6,0.0,7,157
2025-04-29,11:00,Bangalore,32.8,58,11.8,1005.2,0.0,9,56
2025-04-29,12:00,Chennai,39.0,68,8.8,1009.7,0.0,10,85
2025-04-29,13:00,Hyderabad,41.3,42,12.3,1011.6,0.0,9,72
2025-04-29,14:00,Mumbai,34.6,62,10.8,1015.9,0.0,7,87
2025-04-29,15:00,Delhi,30.5,48,6.3,1009.5,0.0,5,144
2025-04-29,16:00,Bangalore,28.4,57,7.4,1011.0,0.0,4,63
2025-04-29,17:00,Chennai,32.3,67,10.5,1013.4,0.0,1,87
2025-04-29,18:00,Hyderabad,32.2,55,5.6,1013.2,0.0,0,77
2025-04-29,19:00,Mumbai,29.2,72,4.6,1014.6,0.0,0,104
2025-04-29,20:00,Delhi,24.5,50,4.8,1013.1,0.0,0,172
2025-04-29,21:00,Bangalore,22.5,64,6.4,1021.5,0.0,0,58
2025-04-29,22:00,Chennai,29.4,65,7.5,1014.7,0.0,0,80
2025-04-29,23:00,Hyderabad,29.3,48,8.3,1017.5,0.0,0,92
2025-04-30,00:00,Mumbai,27.3,77,8.8,1012.0,0.0,0,88
2025-04-30,01:00,Delhi,26.9,51,4.6,1014.4,20.7,0,140
2025-04-30,02:00,Bangalore,24.8,67,8.7,1012.1,0.0,0,68
2025-04-30,03:00,Chennai,28.5,59,7.5,1010.0,0.0,0,69
2025-04-30,04:00,Hyderabad,32.5,50,7.4,1009.2,0.0,0,86
2025-04-30,05:00,Mumbai,33.5,62,7.7,1008.7,0.0,0,101
2025-04-30,06:00,Delhi,32.4,41,7.4,1011.5,0.0,0,136
2025-04-30,07:00,Bangalore,29.3,65,5.3,1006.0,0.0,2,52
2025-04-30,08:00,Chennai,35.1,65,3.6,1014.3,0.0,4,74
2025-04-30,09:00,Hyderabad,38.4,44,7.6,1014.8,0.0,5,90
2025-04-30,10:00,Mumbai,35.3,60,10.0,1012.9,0.0,7,100
2025-04-30,11:00,Delhi,37.3,39,5.5,1010.9,0.0,8,147
2025-04-30,12:00,Bangalore,30.7,53,9.5,1016.8,0.0,10,56
2025-04-30,13:00,Chennai,39.2,57,11.0,1014.9,0.0,8,81
2025-04-30,14:00,Hyderabad,37.6,42,9.4,1010.2,0.0,6,92
2025-04-30,15:00,Mumbai,32.5,69,5.7,1008.1,0.0,5,85
2025-04-30,16:00,Delhi,30.3,49,8.2,1010.7,0.0,3,169
2025-04-30,17:00,Bangalore,26.6,64,2.8,1015.0,0.0,2,68
2025-04-30,18:00,Chennai,31.3,64,7.8,1012.0,0.0,0,69
2025-04-30,19:00,Hyderabad,31.3,55,6.8,1014.6,0.0,0,99
2025-04-30,20:00,Mumbai,26.9,72,7.0,1020.5,0.0,0,106
2025-04-30,21:00,Delhi,24.3,51,3.8,1018.6,0.0,0,132
2025-04-30,22:00,Bangalore,24.6,56,4.3,1015.9,0.0,0,79
2025-04-30,23:00,Chennai,30.2,73,6.2,1013.9,0.0,0,95
2025-05-01,00:00,Hyderabad,29.7,51,3.0,1012.9,0.0,0,60
2025-05-01,01:00,Mumbai,28.6,71,3.6,1014.9,18.6,0,106
2025-05-01,02:00,Delhi,26.2,50,7.6,1013.9,0.0,0,127
2025-05-01,03:00,Bangalore,24.8,68,7.8,1013.0,0.0,0,56
2025-05-01,04:00,Chennai,31.5,65,11.4,1013.9,0.0,0,81
2025-05-01,05:00,Hyderabad,31.1,53,7.1,1009.8,0.0,0,101
2025-05-01,06:00,Mumbai,33.5,63,10.5,1013.1,0.0,0,76
2025-05-01,07:00,Delhi,30.3,48,9.0,1012.3,0.0,1,149
2025-05-01,08:00,Bangalore,30.5,58,8.2,1017.0,0.0,3,69
2025-05-01,09:00,Chennai,41.3,56,9.7,1006.9,0.0,6,86
2025-05-01,10:00,Hyderabad,38.8,55,11.6,1006.1,0.0,7,95
2025-05-01,11:00,Mumbai,35.6,73,10.0,1012.8,0.0,9,86
2025-05-01,12:00,Delhi,34.9,45,8.2,1015.0,0.0,11,138
2025-05-01,13:00,Bangalore,30.0,64,7.8,1013.2,0.0,9,78
2025-05-01,14:00,Chennai,35.6,66,12.3,1013.3,0.0,7,76
2025-05-01,15:00,Hyderabad,38.1,48,12.0,1009.2,0.0,4,75
2025-05-01,16:00,Mumbai,35.0,63,7.2,1019.6,0.0,4,94
2025-05-01,17:00,Delhi,28.1,45,8.4,1013.5,0.0,1,171
2025-05-01,18:00,Bangalore,28.2,59,11.4,1016.1,0.0,0,84
2025-05-01,19:00,Chennai,28.6,65,9.9,1006.8,0.0,0,86
2025-05-01,20:00,Hyderabad,30.1,51,8.1,1013.2,0.0,0,68
2025-05-01,21:00,Mumbai,26.5,67,9.9,1014.1,0.0,0,90
2025-05-01,22:00,Delhi,22.9,46,5.8,1014.8,0.0,0,160
2025-05-01,23:00,Bangalore,24.7,69,10.5,1010.1,0.0,0,70
2025-05-02,00:00,Chennai,27.6,64,8.2,1014.2,0.0,0,73
2025-05-02,01:00,Hyderabad,31.0,42,13.3,1012.2,0.0,0,91
2025-05-02,02:00,Mumbai,26.6,74,3.0,1016.5,0.0,0,92
2025-05-02,03:00,Delhi,24.6,49,11.2,1016.0,0.0,0,131
2025-05-02,04:00,Bangalore,27.5,65,7.5,1014.1,0.0,0,77
2025-05-02,05:00,Chennai,30.3,70,12.0,1015.6,0.0,0,70
2025-05-02,06:00,Hyderabad,34.8,54,7.4,1014.4,0.0,0,82
2025-05-02,07:00,Mumbai,35.7,68,9.7,1011.7,0.0,1,85
2025-05-02,08:00,Delhi,31.7,50,3.4,1008.8,0.0,3,163
2025-05-02,09:00,Bangalore,32.3,58,6.9,1016.6,0.0,5,85
2025-05-02,10:00,Chennai,36.8,59,7.3,1007.4,0.0,8,87
2025-05-02,11:00,Hyderabad,38.6,41,8.4,1013.9,0.0,9,80
2025-05-02,12:00,Mumbai,35.4,59,8.9,1011.1,0.0,10,113
2025-05-02,13:00,Delhi,33.0,39,7.1,1012.6,0.0,9,147
2025-05-02,14:00,Bangalore,32.3,57,10.3,1015.6,0.0,6,59
2025-05-02,15:00,Chennai,35.8,64,7.1,1012.3,0.0,6,71
2025-05-02,16:00,Hyderabad,34.3,48,8.3,1008.0,0.0,4,86
2025-05-02,17:00,Mumbai,32.1,74,8.9,1012.8,0.0,1,99
2025-05-02,18:00,Delhi,28.1,43,7.1,1017.4,11.7,0,162
2025-05-02,19:00,Bangalore,25.2,66,9.3,1011.8,0.0,0,98
2025-05-02,20:00,Chennai,31.1,68,7.0,1011.8,0.0,0,102
2025-05-02,21:00,Hyderabad,30.0,56,9.2,1010.2,0.0,0,77
2025-05-02,22:00,Mumbai,24.5,73,6.0,1011.7,0.0,0,112
2025-05-02,23:00,Delhi,24.4,44,14.2,1015.4,0.0,0,130
2025-05-03,00:00,Bangalore,23.9,64,10.7,1019.6,0.0,0,63
2025-05-03,01:00,Chennai,28.7,68,10.2,1021.2,0.0,0,86
2025-05-03,02:00,Hyderabad,30.6,50,9.5,1006.5,0.0,0,90
2025-05-03,03:00,Mumbai,31.8,73,8.3,1013.3,0.0,0,105
2025-05-03,04:00,Delhi,29.3,51,12.5,1011.3,0.0,0,142
2025-05-03,05:00,Bangalore,30.7,61,4.7,1014.6,0.0,0,80
2025-05-03,06:00,Chennai,35.2,70,7.2,1012.5,0.0,0,75
2025-05-03,07:00,Hyderabad,33.8,53,7.9,1011.2,0.0,2,101
2025-05-03,08:00,Mumbai,36.7,60,6.6,1010.6,0.0,4,114
2025-05-03,09:00,Delhi,36.2,48,1.4,1009.6,0.0,5,150
2025-05-03,10:00,Bangalore,30.8,64,7.1,1016.8,0.0,6,87
2025-05-03,11:00,Chennai,35.3,68,12.5,1010.9,0.0,7,85
2025-05-03,12:00,Hyderabad,40.4,43,7.6,1013.2,18.8,10,86
2025-05-03,13:00,Mumbai,40.9,59,8.6,1010.2,0.0,9,84
2025-05-03,14:00,Delhi,32.2,43,4.0,1015.1,0.0,8,141
2025-05-03,15:00,Bangalore,31.5,57,4.2,1009.5,0.0,5,75
2025-05-03,16:00,Chennai,34.6,70,5.6,1011.5,0.0,4,76
2025-05-03,17:00,Hyderabad,34.7,64,6.0,1012.9,0.0,1,93
2025-05-03,18:00,Mumbai,32.1,69,7.9,1008.9,0.0,0,106
2025-05-03,19:00,Delhi,26.6,47,8.5,1016.1,0.0,0,179
2025-05-03,20:00,Bangalore,24.7,64,10.5,1013.9,0.0,0,68
2025-05-03,21:00,Chennai,28.8,69,4.1,1013.0,0.0,0,81
2025-05-03,22:00,Hyderabad,29.2,62,11.7,1020.6,0.0,0,84
2025-05-03,23:00,Mumbai,25.7,78,4.1,1010.3,0.0,0,62
2025-05-04,00:00,Delhi,24.4,49,4.0,1009.6,0.0,0,145
2025-05-04,01:00,Bangalore,23.7,58,5.1,1017.3,0.0,0,53
2025-05-04,02:00,Chennai,33.9,76,5.8,1014.4,0.0,0,63
2025-05-04,03:00,Hyderabad,31.6,57,14.4,1014.6,0.0,0,94
2025-05-04,04:00,Mumbai,31.0,67,5.9,1013.7,0.0,0,93
2025-05-04,05:00,Delhi,29.7,44,13.1,1016.6,0.0,0,141
2025-05-04,06:00,Bangalore,27.8,59,9.7,1008.6,0.0,0,53
2025-05-04,07:00,Chennai,39.4,61,10.2,1010.4,0.0,1,71
2025-05-04,08:00,Hyderabad,38.6,47,8.4,1007.3,0.0,4,94
2025-05-04,09:00,Mumbai,38.9,60,2.3,1008.8,0.0,5,111
2025-05-04,10:00,Delhi,34.2,47,4.7,1013.5,0.0,6,176
2025-05-04,11:00,Bangalore,34.1,63,5.9,1007.7,0.0,9,71
2025-05-04,12:00,Chennai,37.8,63,7.0,1007.2,0.0,11,74
2025-05-04,13:00,Hyderabad,39.8,49,9.6,1013.7,0.0,9,68
2025-05-04,14:00,Mumbai,39.6,65,17.8,1012.6,0.0,7,107
2025-05-04,15:00,Delhi,33.1,48,6.8,1010.2,0.0,6,165
2025-05-04,16:00,Bangalore,28.6,64,0.1,1013.1,0.0,3,69
2025-05-04,17:00,Chennai,32.7,71,8.7,1012.7,0.0,2,95
2025-05-04,18:00,Hyderabad,32.9,47,6.6,1011.4,0.0,0,94
2025-05-04,19:00,Mumbai,29.2,73,7.8,1012.6,0.0,0,77
2025-05-04,20:00,Delhi,25.1,51,6.7,1012.5,0.0,0,155
2025-05-04,21:00,Bangalore,25.0,56,10.1,1015.4,0.0,0,86
2025-05-04,22:00,Chennai,30.4,63,6.2,1017.3,0.0,0,72
2025-05-04,23:00,Hyderabad,30.0,58,10.5,1018.8,0.0,0,78
2025-05-05,00:00,Mumbai,28.0,70,6.1,1011.7,12.5,0,89
2025-05-05,01:00,Delhi,22.8,53,12.7,1013.5,0.0,0,150
2025-05-05,02:00,Bangalore,23.2,63,4.9,1015.2,0.0,0,83
2025-05-05,03:00,Chennai,29.8,68,6.4,1005.9,0.0,0,82
2025-05-05,04:00,Hyderabad,34.7,50,10.7,1007.8,0.0,0,68
2025-05-05,05:00,Mumbai,34.6,63,9.0,1017.5,0.0,0,115
2025-05-05,06:00,Delhi,29.3,41,13.9,1013.1,0.0,0,142
2025-05-05,07:00,Bangalore,29.5,56,10.1,1009.3,0.0,1,56
2025-05-05,08:00,Chennai,40.7,62,10.8,1012.1,0.0,3,91
2025-05-05,09:00,Hyderabad,39.2,50,11.6,1006.1,0.0,5,106
2025-05-05,10:00,Mumbai,37.4,59,8.8,1012.0,0.0,7,92
2025-05-05,11:00,Delhi,34.2,49,6.3,1014.0,0.0,10,178
2025-05-05,12:00,Bangalore,32.4,54,6.9,1017.7,0.0,11,76
2025-05-05,13:00,Chennai,36.5,62,4.5,1009.9,0.0,10,75
2025-05-05,14:00,Hyderabad,37.8,52,5.7,1005.9,0.0,8,63
2025-05-05,15:00,Mumbai,34.9,60,7.1,1016.8,0.0,6,89
2025-05-05,16:00,Delhi,30.7,43,11.2,1008.3,0.0,3,156
2025-05-05,17:00,Bangalore,29.1,57,6.7,1011.3,0.0,2,102
2025-05-05,18:00,Chennai,33.0,69,6.1,1016.7,0.0,1,90
2025-05-05,19:00,Hyderabad,31.0,54,7.2,1006.7,0.0,0,103
2025-05-05,20:00,Mumbai,29.1,77,9.8,1015.8,0.0,0,113
2025-05-05,21:00,Delhi,22.5,43,9.2,1015.6,0.0,0,157
2025-05-05,22:00,Bangalore,23.0,70,6.3,1016.2,0.0,0,68
2025-05-05,23:00,Chennai,28.2,62,3.7,1014.4,0.0,0,76
2025-05-06,00:00,Hyderabad,28.7,52,5.8,1017.9,0.0,0,71
2025-05-06,01:00,Mumbai,27.6,65,8.0,1012.8,0.0,0,104
2025-05-06,02:00,Delhi,27.0,51,4.5,1015.1,0.0,0,140
2025-05-06,03:00,Bangalore,26.5,62,8.9,1017.1,0.0,0,46
2025-05-06,04:00,Chennai,31.5,77,9.0,1008.3,0.0,0,68
2025-05-06,05:00,Hyderabad,34.1,51,10.2,1014.3,0.0,0,77
2025-05-06,06:00,Mumbai,32.4,70,7.5,1016.8,0.0,0,65
2025-05-06,07:00,Delhi,29.1,51,13.2,1010.5,0.0,0,159
2025-05-06,08:00,Bangalore,31.7,56,8.1,1013.4,0.0,4,68
2025-05-06,09:00,Chennai,38.1,68,3.1,1015.9,0.0,5,81
2025-05-06,10:00,Hyderabad,37.0,46,10.1,1013.3,16.3,7,90
2025-05-06,11:00,Mumbai,36.7,65,6.5,1016.5,0.0,8,95
2025-05-06,12:00,Delhi,32.8,58,10.2,1008.1,0.0,10,155
2025-05-06,13:00,Bangalore,31.6,58,7.5,1013.9,0.0,8,48
2025-05-06,14:00,Chennai,37.7,62,13.8,1013.1,0.0,7,79
2025-05-06,15:00,Hyderabad,36.2,46,12.4,1014.5,0.0,4,79
2025-05-06,16:00,Mumbai,34.2,69,7.1,1006.3,0.0,4,77
2025-05-06,17:00,Delhi,27.2,49,6.9,1016.6,0.0,1,147
2025-05-06,18:00,Bangalore,24.9,60,6.8,1016.7,0.0,0,106
2025-05-06,19:00,Chennai,31.0,66,3.9,1014.7,0.0,0,69
2025-05-06,20:00,Hyderabad,30.8,57,7.2,1013.6,0.0,0,80
2025-05-06,21:00,Mumbai,30.5,64,7.1,1011.6,0.0,0,108
2025-05-06,22:00,Delhi,22.7,40,9.4,1013.5,0.0,0,158
2025-05-06,23:00,Bangalore,24.0,69,2.4,1014.2,0.0,0,78
2025-05-07,00:00,Chennai,30.3,67,9.7,1009.3,0.0,0,85
2025-05-07,01:00,Hyderabad,29.7,55,10.7,1012.9,0.0,0,53
2025-05-07,02:00,Mumbai,28.7,70,4.7,1014.5,0.0,0,100
2025-05-07,03:00,Delhi,28.3,46,4.5,1015.8,0.0,0,156
2025-05-07,04:00,Bangalore,28.4,55,8.4,1008.0,0.0,0,66
2025-05-07,05:00,Chennai,34.8,69,12.3,1007.1,0.0,0,82
2025-05-07,06:00,Hyderabad,35.8,45,6.4,1011.6,0.0,0,81
2025-05-07,07:00,Mumbai,36.1,74,5.2,1011.8,0.0,1,76
2025-05-07,08:00,Delhi,35.4,40,3.2,1011.9,0.0,3,165
2025-05-07,09:00,Bangalore,32.7,58,9.3,1015.2,0.0,5,68
2025-05-07,10:00,Chennai,37.4,67,8.4,1011.7,0.0,7,107
2025-05-07,11:00,Hyderabad,37.9,52,14.3,1009.9,0.0,9,78
2025-05-07,12:00,Mumbai,39.2,64,8.0,1010.7,0.0,11,95
2025-05-07,13:00,Delhi,33.1,42,9.0,1010.3,0.0,9,119
2025-05-07,14:00,Bangalore,30.6,62,10.6,1015.9,0.0,6,61
2025-05-07,15:00,Chennai,36.9,56,4.3,1013.4,0.0,5,101
2025-05-07,16:00,Hyderabad,34.2,50,7.2,1010.1,0.0,3,59
2025-05-07,17:00,Mumbai,32.8,72,11.6,1012.7,0.0,1,91
2025-05-07,18:00,Delhi,25.9,44,10.6,1013.5,0.0,0,168
2025-05-07,19:00,Bangalore,26.8,62,6.5,1011.8,0.0,0,78
2025-05-07,20:00,Chennai,28.0,73,5.6,1012.4,0.0,0,97
2025-05-07,21:00,Hyderabad,32.1,56,13.6,1013.3,0.0,0,84
2025-05-07,22:00,Mumbai,28.8,72,10.9,1015.1,0.0,0,78
2025-05-07,23:00,Delhi,25.2,49,9.6,1013.9,0.0,0,151
2025-05-08,00:00,Bangalore,20.7,70,4.2,1011.7,0.0,0,66
2025-05-08,01:00,Chennai,29.8,70,8.3,1011.3,0.0,0,68
2025-05-08,02:00,Hyderabad,31.8,56,5.4,1011.7,0.0,0,78
2025-05-08,03:00,Mumbai,31.7,71,6.2,1011.5,0.0,0,91
2025-05-08,04:00,Delhi,28.5,48,10.8,1017.2,0.0,0,146
2025-05-08,05:00,Bangalore,31.9,66,7.5,1016.9,0.0,0,67
2025-05-08,06:00,Chennai,34.2,54,6.3,1005.8,0.0,0,94
2025-05-08,07:00,Hyderabad,35.6,60,11.3,1006.4,0.0,2,68
2025-05-08,08:00,Mumbai,33.2,66,9.9,1014.3,0.0,4,115
2025-05-08,09:00,Delhi,33.0,43,9.5,1012.7,0.0,5,133
2025-05-08,10:00,Bangalore,34.7,56,7.8,1012.3,0.0,8,80
2025-05-08,11:00,Chennai,37.1,71,10.3,1007.8,0.0,9,66
2025-05-08,12:00,Hyderabad,41.3,47,12.0,1012.9,0.0,11,65
2025-05-08,13:00,Mumbai,37.3,73,11.3,1013.0,0.0,9,121
2025-05-08,14:00,Delhi,34.2,36,6.8,1014.0,0.0,7,141
2025-05-08,15:00,Bangalore,31.7,63,13.3,1010.1,0.0,5,56
2025-05-08,16:00,Chennai,34.1,64,4.0,1016.5,0.0,3,65
2025-05-08,17:00,Hyderabad,34.0,60,8.1,1016.8,0.0,1,98
2025-05-08,18:00,Mumbai,31.7,76,8.3,1018.6,0.0,0,99
2025-05-08,19:00,Delhi,26.4,49,1.6,1015.3,0.0,0,136
2025-05-08,20:00,Bangalore,24.9,65,7.8,1018.4,0.0,0,83
2025-05-08,21:00,Chennai,32.3,64,9.6,1012.4,0.0,0,76
2025-05-08,22:00,Hyderabad,29.3,56,10.4,1007.1,0.0,0,61
2025-05-08,23:00,Mumbai,31.3,76,12.1,1013.0,0.0,0,100
2025-05-09,00:00,Delhi,24.0,39,8.5,1017.8,0.0,0,135
2025-05-09,01:00,Bangalore,23.5,64,6.1,1016.7,0.0,0,84
2025-05-09,02:00,Chennai,31.5,75,6.6,1013.7,0.0,0,89
2025-05-09,03:00,Hyderabad,32.1,48,12.1,1008.2,0.0,0,75
2025-05-09,04:00,Mumbai,33.0,59,8.0,1010.8,0.0,0,109
2025-05-09,05:00,Delhi,30.4,44,5.0,1016.3,0.0,0,140
2025-05-09,06:00,Bangalore,30.5,58,8.2,1016.4,0.0,0,66
2025-05-09,07:00,Chennai,35.4,65,10.5,1009.7,0.0,2,62
2025-05-09,08:00,Hyderabad,35.1,46,3.2,1018.8,0.0,4,103
2025-05-09,09:00,Mumbai,38.3,65,5.8,1010.8,0.0,6,96
2025-05-09,10:00,Delhi,34.1,46,6.2,1008.7,0.0,7,170
2025-05-09,11:00,Bangalore,35.4,51,10.4,1009.4,0.0,9,62
2025-05-09,12:00,Chennai,37.5,60,7.8,1007.1,0.0,11,68
2025-05-09,13:00,Hyderabad,39.7,54,12.2,1011.9,0.0,9,88
2025-05-09,14:00,Mumbai,36.2,72,10.5,1014.2,0.0,7,112
2025-05-09,15:00,Delhi,30.4,44,10.9,1011.2,0.0,4,156
2025-05-09,16:00,Bangalore,28.0,67,9.1,1012.3,0.0,3,59
2025-05-09,17:00,Chennai,33.4,74,5.0,1018.2,0.0,1,79
2025-05-09,18:00,Hyderabad,34.4,50,4.6,1010.8,0.0,0,78
2025-05-09,19:00,Mumbai,30.8,72,8.2,1014.6,0.0,0,94
2025-05-09,20:00,Delhi,25.4,44,11.2,1016.9,0.0,0,168
2025-05-09,21:00,Bangalore,22.2,55,7.0,1021.5,0.0,0,43
2025-05-09,22:00,Chennai,28.6,68,4.3,1015.2,0.0,0,61
2025-05-09,23:00,Hyderabad,28.8,60,8.4,1011.8,0.0,0,94
2025-05-10,00:00,Mumbai,28.4,69,8.9,1011.9,0.0,0,86
2025-05-10,01:00,Delhi,25.8,56,11.5,1010.8,0.0,0,143
2025-05-10,02:00,Bangalore,24.5,66,9.6,1011.7,0.0,0,81
2025-05-10,03:00,Chennai,29.4,75,10.8,1011.9,0.0,0,88
2025-05-10,04:00,Hyderabad,33.1,49,7.4,1012.5,0.0,0,55
2025-05-10,05:00,Mumbai,36.1,71,8.6,1009.0,0.0,0,86
2025-05-10,06:00,Delhi,32.7,35,5.1,1008.7,0.0,0,156
2025-05-10,07:00,Bangalore,29.6,63,10.3,1012.7,0.0,2,81
2025-05-10,08:00,Chennai,33.8,62,9.5,1017.1,0.0,4,98
2025-05-10,09:00,Hyderabad,39.0,55,10.2,1012.1,0.0,5,100
2025-05-10,10:00,Mumbai,39.9,64,9.9,1008.8,0.0,7,104
2025-05-10,11:00,Delhi,34.7,53,10.3,1013.1,0.0,9,161
2025-05-10,12:00,Bangalore,33.7,47,12.0,1011.8,0.0,10,88
2025-05-10,13:00,Chennai,37.4,59,9.3,1003.8,14.4,9,76
2025-05-10,14:00,Hyderabad,39.0,47,9.3,1012.3,0.0,6,76
2025-05-10,15:00,Mumbai,34.6,68,6.5,1011.2,0.0,5,82
2025-05-10,16:00,Delhi,30.0,49,9.8,1014.3,0.0,4,135
2025-05-10,17:00,Bangalore,31.2,56,14.5,1013.3,0.0,2,91
2025-05-10,18:00,Chennai,31.1,61,8.5,1013.3,0.0,0,92
2025-05-10,19:00,Hyderabad,33.2,50,12.0,1014.4,0.0,0,97
2025-05-10,20:00,Mumbai,30.7,71,6.1,1015.8,0.0,0,127
2025-05-10,21:00,Delhi,25.2,41,8.1,1015.4,0.0,0,159
2025-05-10,22:00,Bangalore,24.6,61,8.5,1017.1,0.0,0,77
2025-05-10,23:00,Chennai,29.4,69,10.7,1014.2,0.0,0,54
2025-05-11,00:00,Hyderabad,28.9,58,0.0,1008.9,0.0,0,94
2025-05-11,01:00,Mumbai,27.0,69,9.6,1014.8,0.0,0,84
2025-05-11,02:00,Delhi,28.3,48,9.7,1016.7,0.0,0,148
2025-05-11,03:00,Bangalore,28.3,61,8.0,1011.6,0.0,0,76
2025-05-11,04:00,Chennai,33.6,61,9.7,1011.3,0.0,0,73
2025-05-11,05:00,Hyderabad,35.9,49,7.7,1012.4,0.0,0,64
2025-05-11,06:00,Mumbai,33.3,66,5.7,1013.1,0.0,0,75
2025-05-11,07:00,Delhi,31.7,48,11.5,1011.5,0.0,1,153
2025-05-11,08:00,Bangalore,30.8,63,3.8,1014.1,0.0,4,73
2025-05-11,09:00,Chennai,36.5,65,6.7,1008.4,0.0,4,82
2025-05-11,10:00,Hyderabad,40.0,46,4.6,1004.8,0.0,7,105
2025-05-11,11:00,Mumbai,37.8,62,11.1,1011.9,0.0,10,110
2025-05-11,12:00,Delhi,36.3,40,5.7,1015.1,0.0,11,139
2025-05-11,13:00,Bangalore,32.7,61,2.7,1015.5,0.0,9,59
2025-05-11,14:00,Chennai,37.2,66,4.8,1012.5,0.0,7,85
2025-05-11,15:00,Hyderabad,37.0,48,4.2,1013.5,0.0,6,99
2025-05-11,16:00,Mumbai,34.8,69,3.0,1014.7,0.0,3,73
2025-05-11,17:00,Delhi,27.7,41,3.9,1015.0,0.0,2,184
2025-05-11,18:00,Bangalore,26.1,54,11.2,1015.1,0.0,0,85
2025-05-11,19:00,Chennai,32.0,59,5.9,1006.7,0.0,0,77
2025-05-11,20:00,Hyderabad,31.3,53,5.4,1015.3,16.8,0,94
2025-05-11,21:00,Mumbai,28.5,73,10.2,1009.4,0.0,0,80
2025-05-11,22:00,Delhi,23.2,51,2.9,1012.1,0.0,0,146
2025-05-11,23:00,Bangalore,25.1,64,8.4,1015.5,0.0,0,66
2025-05-12,00:00,Chennai,26.9,80,6.5,1015.9,0.0,0,75
2025-05-12,01:00,Hyderabad,28.1,52,3.9,1013.3,0.0,0,66
2025-05-12,02:00,Mumbai,28.9,72,9.3,1016.0,0.0,0,105
2025-05-12,03:00,Delhi,27.5,38,8.1,1015.0,0.0,0,163
2025-05-12,04:00,Bangalore,26.5,64,5.7,1013.8,0.0,0,77
2025-05-12,05:00,Chennai,36.0,64,4.2,1008.7,0.0,0,80
2025-05-12,06:00,Hyderabad,35.9,51,0.5,1008.3,0.0,1,89
2025-05-12,07:00,Mumbai,35.8,66,3.9,1010.7,0.0,1,97
